age,annual_income,education_years,work_experience_years,loan_amount,loan_duration_months,interest_rate,debt_to_income_ratio,monthly_expenses,savings_balance,investment_balance,number_of_dependents,employment_stability_years,housing_status_score,marital_status_score,health_risk_index,insurance_coverage_score,spending_score,online_activity_score,device_usage_hours,location_risk_index,previous_default_count,financial_literacy_score,loan_default,loan_to_income_ratio,expenses_to_income_ratio,savings_to_income_ratio,raw_cluster_id,financial_profile_label
39,81184.75512050709,9,13,25042.56751607857,12,10.634849912365038,0.8682827481612839,2789.3905296182106,22359.86269643388,41601.68126652071,5,13,2,2,0.654610820566595,3,23,97,1.6032413873590494,6.819238885835688e-05,0,54,0,0.3084639163954671,0.4123026091010947,0.27541947577773535,1,2
53,88331.93024139202,9,7,25139.1205068486,60,9.430299881749908,0.6075832890334217,1820.3116974090703,15369.619128052944,19260.80706532348,4,25,3,3,0.4081036654743767,5,61,30,11.996000684317483,0.7760089409002352,1,79,0,0.2845983376356526,0.24729155481165913,0.173998452043911,2,0
37,74762.31647374047,17,23,34209.4354240266,36,4.63956939544207,0.7588305628135429,3191.4575723834387,12341.987959572703,28475.34565930296,3,11,3,2,0.719447648953816,4,96,96,7.27705512625391,0.5427757030013469,0,48,0,0.4575759157495116,0.5122566110167664,0.16508300627506245,2,0
26,42375.97823828776,17,25,28166.67958337624,12,8.9565161618373,0.8565603889262345,2177.126735258061,20887.242131988005,38079.11376103697,1,23,5,2,0.7565360601497892,5,28,46,4.709911255821276,0.7442100202589592,0,99,0,0.6646850587139234,0.6165172323854856,0.49290288980552327,0,1
53,37619.80168850288,17,31,14062.99805912597,24,3.186298258542388,0.1370620981241702,2216.2365411349588,20134.602865959496,29903.48633549848,5,17,4,2,0.7936614157821441,5,38,11,4.303706633977949,0.1275634020375068,1,26,0,0.37381903752628803,0.7069372325199483,0.5352128922070555,2,0
51,68426.32697115275,16,13,21325.40835097188,36,8.580490587093173,0.2225850712796331,2064.651174888606,19985.85247950733,25635.99740244885,5,25,4,3,0.0744117355065258,3,20,61,1.779140422039976,0.8135383335554531,0,56,0,0.3116550207343771,0.36208014071993494,0.29207840555190095,2,0
32,50945.6510261488,11,17,8129.044827420537,48,11.714031740586108,0.3705697992580172,2804.350250572652,12646.671087924176,7592.444043459778,2,11,3,3,0.7906719875813043,3,100,16,4.500538888629413,0.3032309748281135,1,26,0,0.15956307680214263,0.6605510446730616,0.24823848224911363,1,2
49,55644.2578575282,10,5,32870.46950781322,12,17.534542726596676,0.0559189772392558,2107.75097805574,12353.058993428886,20314.62158007809,5,23,3,2,0.7003930645114868,1,8,100,5.291902596390183,0.918840423572965,0,28,0,0.5907252746900662,0.4545484603537927,0.2220006065146508,1,2
22,78683.3599592948,11,14,29068.05662343222,24,12.029759435554686,0.8164333440342312,2915.1446274482223,19676.85395380732,32388.50270494276,5,29,1,1,0.5592474353562664,1,16,88,2.8242040923324048,0.996477769178448,1,20,0,0.3694308000887351,0.4445887357565277,0.2500764324755162,1,2
56,70080.40234078243,17,34,51975.75289540768,48,13.903475398086336,0.1578995562694744,3057.816361749216,39713.540284883,24542.166432004968,0,5,1,2,0.1661088994662705,3,73,56,0.5594851517040834,0.799514546870385,0,78,0,0.7416588826454414,0.5235956860315725,0.5666853921837745,0,1
46,85842.68940148143,15,30,36855.063386580536,12,9.582388275619634,0.8592490740541012,1525.2860335564287,2825.5680003958987,7545.825578412468,2,12,3,2,0.5990566120105676,4,37,2,11.452390519811514,0.2511287146813951,0,90,0,0.4293325808352937,0.21322063102045907,0.032915650943563475,2,0
40,63191.80609243641,11,6,10195.514228807742,60,9.026732841474566,0.2678524696455198,1504.0668716236614,0.0,25146.19728901545,1,6,1,2,0.8252719364989589,3,55,65,3.665896593935733,0.2575412685620449,0,38,0,0.1613423457765052,0.285619348069943,0.0,2,0
52,71194.80649222858,12,19,18300.18897996335,24,5.432401879463203,0.7744531970998987,2605.590688490383,9299.211943339847,0.0,3,2,5,1,0.1649693345456216,3,43,53,8.181303956544799,0.5872762960357722,1,73,0,0.25704387555236835,0.43917653270534024,0.13061643680926252,2,0
18,31808.42583519876,14,3,29440.24271445276,36,5.394528957164939,0.7496847766478587,2845.4439814541083,1687.3752533182524,12209.64123073835,3,1,5,2,0.1028624567728668,5,51,32,7.328065803782509,0.2867283393281069,2,25,0,0.9255485595855737,1.0734680161274928,0.05304805909165824,0,1
50,65455.29776108131,14,23,40284.64793150752,12,16.83406594415463,0.4055987948183526,2989.5424252708026,18206.440764171468,19503.31038711093,5,28,3,1,0.9024883051748296,5,12,51,5.134507734932212,0.0397091769586707,0,41,0,0.6154528252021815,0.548076478609804,0.27815075917348786,1,2
62,64302.3150537415,10,35,34902.68968281486,48,7.141606739129395,0.6007739566523697,1776.109983652449,20194.852576661822,13860.912652364706,1,28,5,1,0.6995072421345038,5,25,48,9.23186992711368,0.5293277158229801,0,37,0,0.5427905613296268,0.33145493729139464,0.31406104989818345,2,0
26,55650.07312738397,17,14,1000.0,12,6.065378430945421,0.692615011752495,2421.0033271568923,8416.275908588934,30817.646856916115,4,0,5,3,0.6750193038916257,2,47,98,2.5516270587182146,0.5381782402243991,0,16,0,0.017969428318826874,0.5220485489638458,0.15123566665085839,2,0
34,51135.00787072264,14,3,21915.386754816023,48,7.752974326155541,0.2443212312579091,2568.0377813677947,15393.38501582957,10350.099234669064,0,15,4,1,0.8586677921516978,5,65,22,8.380634803658506,0.5358124929227223,1,89,0,0.4285789260113458,0.6026488439059672,0.3010341771090849,2,0
43,65721.38112059816,12,9,24589.96982911776,36,17.781826330155766,0.8899024278059734,2672.187647668725,11206.2550437776,18283.35906289164,4,9,1,2,0.6404516371279692,3,15,44,7.81961054501323,0.9254638548497756,0,85,0,0.374154794221311,0.4879120192739621,0.17051155731517906,1,2
40,32155.975790294367,13,6,21418.07826139645,36,12.365981961077438,0.0908724183513196,2602.751966466807,19809.32059020077,22696.03660132634,3,29,4,1,0.9354752960422502,4,58,72,1.3769526081845271,0.637799296882667,1,10,0,0.666068366299152,0.9712976462380825,0.6160385465951188,0,1
61,48599.09383814617,15,15,10771.09566399151,36,17.14402475857289,0.8513985237029688,3039.06932663109,25976.89536860044,0.0,3,14,2,1,0.1992788209727002,3,82,43,7.397923660349207,0.4444270742399695,0,58,0,0.2216316151873826,0.7504014795219935,0.534513986106687,1,2
43,86276.78978456838,8,28,4106.674428124941,48,4.291357517972152,0.1362994670279002,2913.7134145828254,15352.87547533097,24762.647404916566,3,8,4,2,0.5701814015316944,2,91,64,9.544685613853735,0.7489364221593784,0,53,0,0.047598832065718195,0.4052603378301371,0.17794908124962494,2,0
51,54082.51243983653,14,38,41781.03721910238,12,11.25877658921391,0.3542091559555948,2686.326424233685,16041.36715179542,9204.848051902864,1,2,3,2,0.705346682130753,2,49,47,2.8769925394927998,0.2891930022908815,1,61,0,0.7725424602930793,0.5960506573481529,0.29660913349098667,0,1
22,68196.61832528678,14,28,26859.19198723882,60,8.806512518778954,0.8493893580707795,300.0,23483.136885931526,25584.878779313472,2,25,4,3,0.8958504579696349,4,28,40,11.445680375964924,0.7456944457069575,0,51,0,0.39384932342429124,0.05278854125623334,0.3443445945357698,2,0
28,60518.81604787388,14,16,22208.175485345244,36,11.98193882944354,0.147425143457838,2519.0864043367046,25692.734564378257,9312.32057968006,5,2,3,3,0.2347929098535568,3,23,62,11.378323348773431,0.2915849180409749,2,45,0,0.3669631518861389,0.49949815323762353,0.42454126240760925,1,2
35,28138.43988645676,11,34,43256.86427157339,24,7.1484955858669466,0.8808475205051254,1427.5868258074509,21585.55575469288,45428.90882207667,3,9,5,1,0.0880188065697701,1,67,20,6.699155340051683,0.289299071905527,0,51,0,1.5372872286495614,0.6088127834668868,0.767119848925319,0,1
39,77048.39313624313,13,17,22683.836322008352,12,4.794872787140043,0.4592423959032711,3321.854936654236,4362.637066551475,8476.907191371469,5,0,3,1,0.605680366591076,5,94,33,11.11634478185307,0.3025777172925125,0,17,0,0.2944102452843757,0.5173665227432219,0.05662203829270146,2,0
38,58748.8176825691,9,11,49044.595443039245,48,8.745160383602379,0.6812287618269351,2601.8592030113555,22388.31541342409,0.0,0,22,3,1,0.0030085663755039,3,15,7,9.363387928742217,0.5431246006756655,0,39,0,0.8348184249091856,0.5314542771709259,0.38108537833718403,0,1
24,70770.46415672093,17,8,16069.000324528968,36,11.577759194909936,0.5086278809302928,1602.124845026228,0.0,19551.79164873449,3,15,1,1,0.772774142642952,1,99,32,6.630093315753687,0.3971914362731364,0,1,0,0.22705800387212702,0.2716599130640141,0.0,1,2
45,72988.09873349183,13,9,18010.082359253225,36,11.524585574951828,0.2896252271863322,2165.6156092887577,5306.863173817257,33653.13550594458,2,14,3,3,0.7853526088498094,4,98,76,4.467619949194548,0.4065021853069179,0,2,0,0.24675368548802865,0.35604965415464834,0.07270860956653626,1,2
28,53993.81038417239,19,10,17031.998860651598,24,13.212799307353302,0.5444212280462455,2885.620442253069,0.0,0.0,1,5,2,2,0.8880303517764758,4,88,41,9.584242797368262,0.7673810136973211,1,19,0,0.31544354324073254,0.641322497165109,0.0,1,2
27,60050.95268478837,19,10,33265.58404866424,60,6.738442989918096,0.3889960176050133,2681.3666750663933,21630.127098180958,20413.3386775795,4,29,2,2,0.8439926230139306,5,46,100,5.744232406454836,0.680833909327365,0,9,0,0.5539559750746604,0.5358183119873698,0.360196235548818,2,0
41,60746.07165715743,14,30,27585.04660166601,24,10.244273524950575,0.4356326958953614,1495.974637068112,9836.721525790545,4919.432397680441,4,17,1,1,0.1979848833508588,4,84,97,8.403099319234396,0.4229697821830046,0,46,0,0.4541042054102241,0.2955202724241046,0.161931813159996,2,0
50,80566.65449135931,13,36,15507.805137465451,48,16.287517665029107,0.5853162951412852,2715.0870935703774,18179.32995393829,13399.029186604135,5,27,3,3,0.3865839404444177,4,21,96,3.20734147840323,0.2205191025554582,1,100,0,0.1924841640176166,0.40439863524851727,0.2256433516907172,1,2
57,87372.22649514412,13,33,26696.45286637989,12,12.670071791059405,0.059265857635092,3342.683744143032,12800.88587731475,0.0,5,24,5,2,0.2961288106542913,5,36,7,9.588340636443762,0.3278064113318297,0,68,0,0.30554850136345785,0.45909560210126615,0.14650978223642022,1,2
18,72445.38290592004,9,30,34806.24451740051,12,7.455964012235237,0.0586253489905284,1687.0127626485987,18348.71037465081,20157.778365540697,4,5,4,1,0.5152234281492055,1,7,7,4.708536583510746,0.6088123475585462,0,23,0,0.480448071654215,0.2794402119189971,0.2532764634356209,2,0
26,44837.68383053859,15,39,11436.44323908754,48,14.272706339107224,0.6133724514057924,2713.8461287707264,16555.17920970628,12634.18563757092,2,0,3,1,0.7529130862197077,4,34,20,3.99197311636963,0.2661569558994767,2,11,0,0.2550632026915331,0.7263121277256558,0.3692246743225099,1,2
44,51520.55660474698,19,0,23339.832021627,36,15.60282033217412,0.7335674119422417,1906.4918767262964,17470.469675934823,17880.648775322607,3,9,5,2,0.7165545154384361,5,52,79,8.070590284122147,0.1697974145780557,0,11,0,0.45301979558731176,0.44405386953074266,0.33909706779691773,1,2
57,76063.71844347838,17,3,26446.947128807216,12,11.102408832380364,0.0634118067444191,3827.1165807217767,8624.941443759428,32025.445822944872,4,17,2,1,0.6027300383298682,4,42,3,10.87325558317634,0.2123028200176845,1,9,0,0.347694639047386,0.6037753597700811,0.11339100454533353,2,0
23,49677.75127147648,12,11,34666.91422341046,48,10.295301625699372,0.2740074570016533,3632.421177499881,19231.447500105656,17164.686029846012,3,11,3,1,0.1956721128520694,4,62,27,7.853284280150151,0.8230953980137584,0,69,0,0.6978358185732774,0.8774361361848948,0.3871239540415307,0,1
47,66448.29860449753,16,26,33734.96392476515,24,7.785335683005785,0.2146805091689005,784.4053001814896,10298.32425821682,30962.1833779854,4,9,2,2,0.3424007498277701,4,8,20,1.2339934262306849,0.7548246979993766,0,2,0,0.5076873995759736,0.1416569543518872,0.154982512336588,2,0
24,56564.52807862092,11,38,37801.20000170344,36,15.236738185587877,0.7545195157024102,1883.916577334477,9764.127704597227,0.0,5,7,3,2,0.905163929059186,4,37,80,11.77028006630344,0.2130293014383637,0,45,0,0.6682845466183734,0.3996674187149852,0.1726192728245826,1,2
60,50673.37544291272,9,34,36111.4495595349,36,9.632548479063097,0.2682785644547695,3366.8066474912603,10323.055859525,15614.633567431578,0,4,3,1,0.2343058195246289,3,87,16,4.554546852842141,0.5431167525828284,3,27,0,0.7126316185551346,0.7972960043960479,0.20371754929084368,0,1
26,76653.40223215346,19,6,23960.44415653296,48,11.113360118311526,0.2895745804610101,851.8228866051711,12511.18153068839,15735.635724148047,0,18,5,2,0.2876604403351759,4,58,93,7.238078559628782,0.2442947063254235,0,86,0,0.3125816135853443,0.1333518714316679,0.16321756329610612,1,2
43,41472.08222083305,10,25,14068.280354992348,24,8.232742211933541,0.3039210400883886,2824.0854036496885,0.0,8022.321015229878,2,25,5,3,0.128623265590816,3,100,59,1.984061453555148,0.420082157679689,0,40,0,0.3392229085600457,0.8171527212774593,0.0,2,0
46,74764.51975264883,9,24,24767.974332975857,48,14.05228638156168,0.6444297700782129,2533.468819535535,15847.687177739754,3914.332382083832,2,11,5,1,0.0827507757182155,5,11,72,11.81904527212331,0.255604188849994,1,41,0,0.33127978906195477,0.40663172765647737,0.21196801945856525,1,2
50,40357.74996353981,11,24,18924.544218233605,48,13.905954656600796,0.8895705504762098,1967.618484502097,15801.779203349364,19813.278324861025,0,1,5,3,0.8268475139904491,2,43,7,5.720988366097965,0.2258545561455801,0,33,0,0.4689197052692607,0.5850529783091551,0.39154262112295857,1,2
18,58087.09734779358,9,39,12799.688406421456,48,7.859670205818187,0.7349727914996174,2894.44777431902,18212.869118366776,19285.64807869805,0,26,3,3,0.6438877313913574,5,54,21,9.950507416895205,0.7559749991264247,1,55,0,0.2203533829515351,0.5979533300461531,0.3135441423302345,2,0
56,51807.55401841208,14,6,17270.65290538521,24,13.375662155023727,0.1323836564755799,3052.7121939754115,7461.342213450195,30479.4323114661,0,26,1,1,0.1805654357867691,1,64,44,2.687622718634002,0.7403518615178158,0,70,0,0.3333616734588035,0.7070888989409916,0.14402035291607246,1,2
41,71088.85809758703,9,1,45621.40464986407,48,15.81526818306508,0.4967398806591,1382.7717176841372,15568.62749298841,18182.0425129782,1,6,5,2,0.6110916345653427,3,100,59,7.654813679116488,0.8313026735423443,0,39,0,0.6417518282152938,0.23341577085724594,0.21900235718537805,1,2
59,71879.11941824609,15,16,24738.076821228075,60,3.263303551009308,0.6330871023111239,2567.8648872122712,12092.460046857766,15205.042110822484,2,29,2,3,0.1342592845782004,4,77,29,10.63667042304118,0.6393258467600047,1,7,0,0.3441622131913383,0.42869721966467506,0.16823328032853122,2,0
35,33476.02044379213,17,21,21268.18820221688,12,15.527540100176465,0.211485739328862,2899.1704884109604,18486.729720100582,32998.96502234732,3,14,5,1,0.5006165351477161,4,96,44,4.90043815457576,0.4592871401787318,0,30,0,0.6353260608717576,1.0392527367267477,0.5522379743775311,0,1
63,56156.60103925184,8,19,19669.38303932715,60,7.449869673009607,0.8541932917857772,2349.7042573610397,21318.7280529812,14133.761585255435,3,26,4,3,0.5037090665332375,4,29,100,1.126376853539025,0.508523980350513,2,54,0,0.35025950066990025,0.5021039480046874,0.37962995727038445,2,0
32,65517.21689584522,16,28,23086.32413985568,24,12.030671223668834,0.6184299825389336,3502.934315980516,13675.98260437668,17904.349882136536,5,0,4,2,0.2977047483837838,1,20,73,2.72093246897616,0.2863364066130613,1,34,0,0.3523703422347249,0.6415903144755202,0.2087387598609053,1,2
46,53492.54238088906,14,12,62928.97027635981,48,15.5244362291347,0.1249728376547027,2055.903189729627,14300.760502197583,1402.6760730787971,3,3,3,2,0.7252328662412892,5,35,57,4.1462583545575225,0.1489609814122766,0,73,0,1.176406419950644,0.4612014531126401,0.2673412005802649,0,1
21,47508.95335758818,15,25,16573.07736693769,60,14.193248736668124,0.2689599006246659,3704.238201063683,18755.130624632664,17853.358186143145,5,20,3,1,0.2319725667108925,1,96,50,5.643662052474967,0.6373085414519116,0,11,0,0.34884113826284957,0.9356311867827006,0.39477044428799385,0,1
31,66441.04246062711,10,33,30300.494179800357,36,5.108396740738488,0.6398690226219288,2849.038653229181,23098.23541690024,16471.97532276731,5,6,5,2,0.483409379773669,5,14,3,8.437764293486538,0.276788289775946,0,66,0,0.456050854375989,0.5145684440308145,0.3476501054387915,2,0
38,68608.00591414065,13,16,23038.01630448533,48,8.059404189488168,0.1081052321048096,975.148329187448,15521.31526427763,0.0,3,20,5,1,0.6650266696748527,5,83,22,4.657278574800258,0.9170052474589088,0,86,0,0.3357919531040766,0.17055997757599228,0.22623183777854944,2,0
54,67083.75624429648,11,2,4299.017820352739,36,4.464713066893591,0.7596626418853276,1547.048953941256,6133.34384109199,21474.160242159927,1,28,1,2,0.5681534875256562,2,53,42,6.303620064223201,0.1158031970473008,2,3,0,0.06408433369021797,0.27673744713532566,0.09142815167887161,2,0
36,51644.46416801258,16,20,21232.58359807913,48,3.756311924867792,0.7630160309798945,2612.5005607961807,0.0,33024.39128513065,4,10,1,1,0.0440494740924174,4,60,78,8.992283825150212,0.5692396570935672,0,45,0,0.41112990404942795,0.6070351824653388,0.0,2,0
19,56707.95195200117,16,1,35114.20233624239,24,8.797022106294786,0.1384284546817973,3732.632845163228,24501.22421439265,22151.50074382647,1,25,5,3,0.0537476146791496,2,83,93,1.6651369166188636,0.3819751778440361,0,40,0,0.619211259224523,0.7898644299457562,0.4320597618325383,0,1
43,51854.31961180204,9,8,20347.71204787836,36,6.197247129110592,0.2227012361539007,2166.6549713359755,8995.941975297214,25489.490737908676,0,25,5,2,0.8632530896870667,5,20,51,8.031695731102527,0.2729223641003143,0,58,0,0.3924014855504386,0.5014020018134446,0.1734849100835514,2,0
31,63887.69806880414,12,34,12828.209477816434,60,5.497437561433832,0.0673549175145881,1862.7330850532385,12163.923719744398,6692.280984231618,4,9,1,2,0.5919157754437532,4,59,23,4.576647941018472,0.1125876364211306,0,24,0,0.20079310830703334,0.349876387729073,0.19039539829161486,2,0
50,76713.79554300375,13,5,18439.69633052602,60,13.692598374986453,0.759501087320314,2262.722654932673,6625.955505360213,24285.18681610874,4,13,3,2,0.9906195873399288,5,49,24,4.046585049429177,0.1819692569374935,1,43,0,0.24037001689206225,0.3539477048032514,0.08637241135651898,1,2
29,89679.7803196788,18,24,56783.07936646725,60,14.08552104228781,0.2635329399438446,2775.445010594208,25542.218871914585,6895.978898184085,4,21,1,3,0.7608132750248066,4,32,6,2.8218431319147186,0.4168136187856273,1,39,0,0.6331759418238351,0.37138070597862705,0.2848158055345922,1,2
